0,40,66,64636,44467,2052,19780,38868,8755,6939,8072
0,47,78,16168,17868,27542,19565,12547,12221,10820,7581
0,47,81,9047,15161,16076,8530,21018,7915,13311,9304
0,50,100,10629,15072,73225,5914,6123,12801,17709,5571
0,48,100,77001,49858,10630,7945,18876,6527,15650,5328
0,48,96,91826,9707,11052,3640,6473,4391,2438,1173
0,44,88,58853,99994,7259,29731,18636,20369,7452,5163
0,40,64,15442,77878,4774,13974,39600,6802,3128,6985
0,30,80,30672,12625,17959,3865,1425,1035,1975,882
0,21,75,262839,92260,12212,30494,17921,7291,17705,3170
0,11,81,804297,67079,21313,31700,13332,4325,1917,3275
0,10,80,885524,394799,37394,23395,44622,22726,39572,36408
0,21,77,121236,46160,68570,17895,19870,22022,36798,11239
0,27,77,542282,42862,6014,14189,9350,7964,2845,5669
0,40,66,153317,95449,21236,5191,15272,19784,27700,20766
0,51,74,481207,58974,15847,22255,55870,17235,20448,10310
0,43,57,189065,9135,444,1368,380,497,531,717
0,40,56,995300,159428,45538,12174,61845,15867,11262,12542
0,38,64,49641,142859,79146,16928,13796,29047,52583,11969
0,40,74,45736,46880,22348,56745,25389,32685,20656,7694
0,44,81,1426867,65987,7456,27459,4764,9260,11843,4955
0,57,91,7857,3827,5706,1826,1831,4275,10068,1438
0,63,94,149406,32519,24154,27613,5399,19891,10181,4746
0,66,90,38561,24866,5122,13691,6489,16180,24153,4105
0,64,88,2077639,217753,56363,49663,14352,24477,60637,20412
0,47,67,475268,449069,11537,24762,16437,20247,13615,31468
0,47,60,260550,53815,17320,7413,12802,16958,37782,23283
0,40,56,156375,46863,7653,11398,5204,12539,28719,7742
0,48,63,24816,42808,25381,28698,7416,17430,35102,3916
0,61,77,30178,21658,9946,4090,3923,7908,10824,1134
0,57,78,12323,18470,5453,1839,1471,3336,5908,1251
0,51,80,198206,21907,3226,10025,4269,2989,7740,1012
0,47,75,472728,70898,23111,15953,12361,11240,14109,17529
0,44,74,144212,42895,8356,13466,13621,11778,16456,6850
0,37,78,147724,20202,7413,8300,3815,2026,10844,736
0,29,57,425160,411497,12846,5552,15185,14673,24750,4405
0,29,56,1156370,164170,51970,13243,18309,22890,10533,2822
0,27,53,260289,30682,4127,5731,8979,5841,6383,11194
0,40,44,250107,27075,2891,7119,6740,9772,6388,3211
0,50,63,704221,138580,11467,52511,32477,22947,19343,29112
0,40,53,570444,223757,16556,6999,7862,7007,14248,3430
0,43,50,223998,355844,18935,69198,119024,109854,48059,41324
25,43,50,144955,29478,4216,1784,1186,964,422,141
0,27,51,1481727,178879,25247,26814,9945,8867,4631,5657
0,20,43,2316541,250797,30191,11289,30895,10988,5579,2657
0,27,56,46928,8371,3525,640,1810,931,444,449
0,11,63,403511,329320,66229,55626,20831,15057,10031,10786
0,23,54,609515,442388,40088,14898,49739,90014,9116,6703
0,35,57,2171454,156385,8687,45458,35493,27584,13275,6587
0,27,69,166554,32184,43445,17160,9366,3262,2333,887
0,35,77,35181,11997,10700,6560,8789,2203,1112,334
0,21,97,342708,65889,81651,17049,19843,5923,6669,8877
0,29,100,1164267,73161,105642,44163,36532,90731,7615,7273
0,44,97,329010,10622,9976,1894,9444,3881,4311,2056
0,37,84,84789,85285,3201,12062,4598,3196,1458,1559
0,47,83,357151,15098,20227,4119,5365,4308,2018,1559
